true_id,true_label,pred_id,pred_label,count
192,industrial_area,144,fire_station,38
263,phone_booth,123,doorway-outdoor,38
192,industrial_area,256,parking_garage-outdoor,38
108,courthouse,237,museum-outdoor,38
250,orchestra_pit,27,auditorium,38
266,pier,48,beach,38
141,field-wild,341,tundra,38
136,excavation,340,trench,38
217,lobby,352,waiting_room,38
341,tundra,117,desert-vegetation,38
204,lagoon,97,coast,38
219,locker_room,168,gymnasium-indoor,38
230,mosque-outdoor,237,museum-outdoor,38
67,building_facade,256,parking_garage-outdoor,38
326,swimming_pool-outdoor,49,beach_house,38
171,harbor,218,lock_chamber,38
316,stage-outdoor,250,orchestra_pit,38
224,marsh,356,watering_hole,38
197,japanese_garden,364,zen_garden,38
345,vegetable_garden,206,landfill,38
261,pet_shop,321,supermarket,38
194,islet,48,beach,38
341,tundra,233,mountain_path,38
97,coast,306,sky,38
299,shed,296,schoolhouse,38
127,driveway,221,manufactured_home,38
217,lobby,25,atrium-public,38
136,excavation,206,landfill,37
47,bazaar-outdoor,319,street,37
3,alcove,95,closet,37
120,dining_hall,322,sushi_bar,37
317,staircase,134,entrance_hall,37
84,castle,229,moat-water,37
97,coast,357,wave,37
60,bookstore,172,hardware_store,37
25,atrium-public,2,airport_terminal,37
130,elevator_lobby,134,entrance_hall,37
115,department_store,222,market-indoor,37
144,fire_station,213,library-outdoor,37
163,glacier,186,ice_floe,37
279,rainforest,110,creek,37
118,desert_road,175,highway,37
355,waterfall,167,grotto,37
27,auditorium,250,orchestra_pit,37
110,creek,279,rainforest,37
220,mansion,327,synagogue-outdoor,37
232,mountain,348,village,37
51,bedchamber,331,throne_room,37
66,bridge,79,canal-urban,37
296,schoolhouse,108,courthouse,37
99,coffee_shop,322,sushi_bar,37
290,roof_garden,153,formal_garden,37
252,palace,251,pagoda,37
213,library-outdoor,256,parking_garage-outdoor,37
45,bathroom,343,utility_room,37
147,florist_shop-indoor,345,vegetable_garden,37
72,butchers_shop,267,pizzeria,37
181,hotel-outdoor,326,swimming_pool-outdoor,37
361,windmill,306,sky,37
129,elevator-door,123,doorway-outdoor,36
68,bullring,5,amphitheater,36
346,veterinarians_office,241,nursing_home,36
4,alley,319,street,36
119,diner-outdoor,213,library-outdoor,36
287,rice_paddy,359,wheat_field,36
105,corral,275,racecourse,36
75,cafeteria,322,sushi_bar,36
30,badlands,118,desert_road,36
93,clean_room,264,physics_laboratory,36
246,office_cubicles,280,reception,36
90,church-indoor,331,throne_room,36
117,desert-vegetation,233,mountain_path,36
16,arena-performance,312,stadium-baseball,36
102,conference_room,38,banquet_hall,36
124,dorm_room,328,television_room,36
173,hayfield,116,desert-sand,36
287,rice_paddy,140,field-cultivated,36
302,shopping_mall-indoor,115,department_store,36
321,supermarket,114,delicatessen,36
106,corridor,130,elevator_lobby,36
211,legislative_chamber,101,conference_center,36
23,assembly_line,133,engine_room,36
324,swimming_hole,205,lake-natural,36
253,pantry,318,storage_room,36
78,canal-natural,205,lake-natural,36
53,beer_garden,223,market-outdoor,36
313,stadium-football,310,soccer_field,36
350,volcano,180,hot_spring,36
247,oilrig,171,harbor,36
322,sushi_bar,285,restaurant_kitchen,36
266,pier,273,promenade,36
27,auditorium,210,lecture_room,36
81,canyon,233,mountain_path,36
224,marsh,271,pond,36
270,plaza,125,downtown,35
356,watering_hole,324,swimming_hole,35
124,dorm_room,352,waiting_room,35
111,crevasse,191,igloo,35
107,cottage,40,barn,35
62,botanical_garden,333,topiary_garden,35
8,apartment_building-outdoor,213,library-outdoor,35
338,tree_farm,117,desert-vegetation,35
192,industrial_area,247,oilrig,35
141,field-wild,359,wheat_field,35
119,diner-outdoor,144,fire_station,35
167,grotto,289,rock_arch,35
200,kasbah,84,castle,35
119,diner-outdoor,231,motel,35
205,lake-natural,271,pond,35
80,candy_store,137,fabric_store,35
78,canal-natural,79,canal-urban,35
332,ticket_booth,301,shopfront,35
218,lock_chamber,79,canal-urban,35
125,downtown,132,embassy,35
62,botanical_garden,150,forest-broadleaf,35
133,engine_room,264,physics_laboratory,35
138,farm,258,pasture,35
55,berth,155,galley,35
48,beach,97,coast,35
170,hangar-outdoor,192,industrial_area,35
207,landing_deck,293,runway,35
151,forest_path,36,bamboo_forest,35
334,tower,214,lighthouse,35
28,auto_factory,23,assembly_line,35
89,childs_room,52,bedroom,35
238,music_studio,122,discotheque,35
28,auto_factory,156,garage-indoor,35
185,ice_cream_parlor,72,butchers_shop,35
81,canyon,232,mountain,35
59,boathouse,78,canal-natural,35
121,dining_room,38,banquet_hall,35
276,raceway,257,parking_lot,35
160,general_store-indoor,162,gift_shop,35
123,doorway-outdoor,41,barndoor,35
121,dining_room,215,living_room,34
60,bookstore,115,department_store,34
11,arcade,4,alley,34
161,general_store-outdoor,158,gas_station,34
128,drugstore,321,supermarket,34
30,badlands,81,canyon,34
304,ski_resort,234,mountain_snowy,34
259,patio,33,balcony-interior,34
80,candy_store,114,delicatessen,34
124,dorm_room,176,home_office,34
23,assembly_line,29,auto_showroom,34
262,pharmacy,160,general_store-indoor,34
215,living_room,22,artists_loft,34
321,supermarket,80,candy_store,34
317,staircase,135,escalator-indoor,34
132,embassy,181,hotel-outdoor,34
362,yard,184,hunting_lodge-outdoor,34
177,home_theater,352,waiting_room,34
11,arcade,106,corridor,34
286,restaurant_patio,161,general_store-outdoor,34
39,bar,160,general_store-indoor,34
94,cliff,48,beach,34
170,hangar-outdoor,0,airfield,34
349,vineyard,338,tree_farm,34
27,auditorium,16,arena-performance,34
47,bazaar-outdoor,308,slum,34
206,landfill,308,slum,34
139,fastfood_restaurant,148,food_court,34
274,pub-indoor,39,bar,34
115,department_store,96,clothing_store,34
230,mosque-outdoor,226,mausoleum,34
197,japanese_garden,333,topiary_garden,34
165,greenhouse-indoor,147,florist_shop-indoor,34
193,inn-outdoor,220,mansion,34
60,bookstore,14,archive,34
359,wheat_field,287,rice_paddy,34
52,bedroom,55,berth,34
134,entrance_hall,2,airport_terminal,34
227,medina,319,street,34
95,closet,129,elevator-door,34
74,cabin-outdoor,296,schoolhouse,34
281,recreation_room,352,waiting_room,34
46,bazaar-indoor,335,toyshop,34
12,arch,123,doorway-outdoor,33
339,tree_house,184,hunting_lodge-outdoor,33
148,food_court,286,restaurant_patio,33
44,basketball_court-indoor,225,martial_arts_gym,33
318,storage_room,95,closet,33
43,basement,85,catacomb,33
361,windmill,214,lighthouse,33
254,park,249,orchard,33
161,general_store-outdoor,193,inn-outdoor,33
283,residential_neighborhood,157,garage-outdoor,33
81,canyon,289,rock_arch,33
79,canal-urban,78,canal-natural,33
212,library-indoor,120,dining_hall,33
212,library-indoor,92,classroom,33
11,arcade,2,airport_terminal,33
183,house,213,library-outdoor,33
324,swimming_hole,323,swamp,33
193,inn-outdoor,32,balcony-exterior,33
43,basement,106,corridor,33
121,dining_room,352,waiting_room,33
230,mosque-outdoor,334,tower,33
15,arena-hockey,189,ice_skating_rink-outdoor,33
56,biology_laboratory,248,operating_room,33
256,parking_garage-outdoor,8,apartment_building-outdoor,33
203,kitchen,280,reception,33
232,mountain,306,sky,33
47,bazaar-outdoor,53,beer_garden,33
286,restaurant_patio,272,porch,33
155,galley,285,restaurant_kitchen,33
27,auditorium,101,conference_center,33
13,archaelogical_excavation,294,sandbox,33
199,junkyard,206,landfill,33
274,pub-indoor,122,discotheque,33
254,park,53,beer_garden,33
273,promenade,79,canal-urban,33
254,park,333,topiary_garden,33
220,mansion,213,library-outdoor,33
84,castle,230,mosque-outdoor,33
157,garage-outdoor,216,loading_dock,33
332,ticket_booth,158,gas_station,33
320,subway_station-platform,2,airport_terminal,33
246,office_cubicles,176,home_office,33
134,entrance_hall,63,bow_window-indoor,33
123,doorway-outdoor,129,elevator-door,33
32,balcony-exterior,33,balcony-interior,33
117,desert-vegetation,118,desert_road,33
46,bazaar-indoor,11,arcade,32
11,arcade,90,church-indoor,32
254,park,153,formal_garden,32
362,yard,290,roof_garden,32
139,fastfood_restaurant,119,diner-outdoor,32
250,orchestra_pit,235,movie_theater-indoor,32
285,restaurant_kitchen,56,biology_laboratory,32
270,plaza,112,crosswalk,32
234,mountain_snowy,233,mountain_path,32
270,plaza,47,bazaar-outdoor,32
137,fabric_store,96,clothing_store,32
116,desert-sand,118,desert_road,32
286,restaurant_patio,33,balcony-interior,32
74,cabin-outdoor,299,shed,32
66,bridge,218,lock_chamber,32
266,pier,79,canal-urban,32
196,jail_cell,14,archive,32
257,parking_lot,29,auto_showroom,32
49,beach_house,221,manufactured_home,32
7,amusement_park,353,water_park,32
157,garage-outdoor,156,garage-indoor,32
67,building_facade,181,hotel-outdoor,32
344,valley,306,sky,32
330,temple-asia,292,ruin,32
28,auto_factory,199,junkyard,32
262,pharmacy,253,pantry,32
222,market-indoor,115,department_store,32
100,computer_room,246,office_cubicles,32
162,gift_shop,172,hardware_store,32
141,field-wild,345,vegetable_garden,32
261,pet_shop,162,gift_shop,32
285,restaurant_kitchen,264,physics_laboratory,32
271,pond,356,watering_hole,32
1,airplane_cabin,98,cockpit,32
143,fire_escape,327,synagogue-outdoor,32
254,park,268,playground,32
228,mezzanine,134,entrance_hall,32
226,mausoleum,237,museum-outdoor,32
48,beach,243,ocean,32
100,computer_room,92,classroom,32
334,tower,327,synagogue-outdoor,32
10,aqueduct,12,arch,32
243,ocean,247,oilrig,32
319,street,4,alley,32
226,mausoleum,213,library-outdoor,32
217,lobby,2,airport_terminal,32
236,museum-indoor,346,veterinarians_office,32
76,campsite,199,junkyard,32
29,auto_showroom,255,parking_garage-indoor,32
260,pavilion,286,restaurant_patio,32
176,home_office,177,home_theater,32
287,rice_paddy,349,vineyard,32
296,schoolhouse,221,manufactured_home,32
170,hangar-outdoor,169,hangar-indoor,32
344,valley,118,desert_road,32
257,parking_lot,199,junkyard,32
178,hospital,8,apartment_building-outdoor,32
66,bridge,347,viaduct,32
172,hardware_store,335,toyshop,32
113,dam,218,lock_chamber,32
196,jail_cell,106,corridor,32
193,inn-outdoor,108,courthouse,32
31,bakery-shop,80,candy_store,32
134,entrance_hall,217,lobby,31
174,heliport,207,landing_deck,31
190,iceberg,163,glacier,31
273,promenade,57,boardwalk,31
203,kitchen,155,galley,31
12,arch,11,arcade,31
25,atrium-public,165,greenhouse-indoor,31
284,restaurant,31,bakery-shop,31
324,swimming_hole,355,waterfall,31
121,dining_room,63,bow_window-indoor,31
279,rainforest,291,rope_bridge,31
302,shopping_mall-indoor,222,market-indoor,31
163,glacier,350,volcano,31
252,palace,330,temple-asia,31
148,food_court,322,sushi_bar,31
300,shoe_shop,335,toyshop,31
75,cafeteria,222,market-indoor,31
77,campus,256,parking_garage-outdoor,31
297,science_museum,169,hangar-indoor,31
246,office_cubicles,244,office,31
111,crevasse,305,ski_slope,31
202,kindergarden_classroom,335,toyshop,31
160,general_store-indoor,335,toyshop,31
362,yard,221,manufactured_home,31
56,biology_laboratory,88,chemistry_lab,31
194,islet,97,coast,31
294,sandbox,13,archaelogical_excavation,31
249,orchard,62,botanical_garden,31
229,moat-water,84,castle,31
190,iceberg,309,snowfield,31
284,restaurant,286,restaurant_patio,31
19,art_gallery,241,nursing_home,31
354,water_tower,334,tower,31
21,art_studio,346,veterinarians_office,31
213,library-outdoor,327,synagogue-outdoor,31
335,toyshop,80,candy_store,31
323,swamp,110,creek,31
186,ice_floe,48,beach,31
217,lobby,280,reception,31
49,beach_house,326,swimming_pool-outdoor,31
184,hunting_lodge-outdoor,87,chalet,31
187,ice_shelf,111,crevasse,31
326,swimming_pool-outdoor,32,balcony-exterior,31
43,basement,156,garage-indoor,31
152,forest_road,142,field_road,31
84,castle,91,church-outdoor,31
318,storage_room,160,general_store-indoor,31
172,hardware_store,60,bookstore,31
209,lawn,333,topiary_garden,31
124,dorm_room,182,hotel_room,31
218,lock_chamber,278,railroad_track,30
244,office,124,dorm_room,30
261,pet_shop,172,hardware_store,30
156,garage-indoor,43,basement,30
144,fire_station,158,gas_station,30
344,valley,350,volcano,30
185,ice_cream_parlor,267,pizzeria,30
52,bedroom,89,childs_room,30
292,ruin,84,castle,30
343,utility_room,45,bathroom,30
237,museum-outdoor,226,mausoleum,30
344,valley,234,mountain_snowy,30
124,dorm_room,52,bedroom,30
330,temple-asia,230,mosque-outdoor,30
329,television_studio,211,legislative_chamber,30
125,downtown,245,office_building,30
324,swimming_hole,167,grotto,30
260,pavilion,330,temple-asia,30
192,industrial_area,158,gas_station,30
350,volcano,341,tundra,30
261,pet_shop,301,shopfront,30
194,islet,247,oilrig,30
171,harbor,59,boathouse,30
197,japanese_garden,145,fishpond,30
223,market-outdoor,286,restaurant_patio,30
231,motel,192,industrial_area,30
63,bow_window-indoor,51,bedchamber,30
94,cliff,30,badlands,30
107,cottage,220,mansion,30
183,house,144,fire_station,30
148,food_court,120,dining_hall,30
56,biology_laboratory,241,nursing_home,30
220,mansion,84,castle,30
231,motel,144,fire_station,30
252,palace,327,synagogue-outdoor,30
122,discotheque,16,arena-performance,30
141,field-wild,104,corn_field,30
194,islet,243,ocean,30
232,mountain,81,canyon,30
181,hotel-outdoor,125,downtown,30
230,mosque-outdoor,327,synagogue-outdoor,30
249,orchard,147,florist_shop-indoor,30
1,airplane_cabin,82,car_interior,30
228,mezzanine,25,atrium-public,30
115,department_store,172,hardware_store,30
148,food_court,54,beer_hall,30
183,house,108,courthouse,30
128,drugstore,115,department_store,30
198,jewelry_shop,300,shoe_shop,30
175,highway,283,residential_neighborhood,30
53,beer_garden,54,beer_hall,30
37,bank_vault,123,doorway-outdoor,30
102,conference_room,100,computer_room,30
67,building_facade,143,fire_escape,29
68,bullring,312,stadium-baseball,29
324,swimming_hole,356,watering_hole,29
26,attic,134,entrance_hall,29
291,rope_bridge,339,tree_house,29
139,fastfood_restaurant,322,sushi_bar,29
356,watering_hole,141,field-wild,29
299,shed,41,barndoor,29
22,artists_loft,26,attic,29
35,ballroom,38,banquet_hall,29
325,swimming_pool-indoor,353,water_park,29
32,balcony-exterior,220,mansion,29
144,fire_station,216,loading_dock,29
176,home_office,358,wet_bar,29
16,arena-performance,122,discotheque,29
325,swimming_pool-indoor,326,swimming_pool-outdoor,29
209,lawn,141,field-wild,29
148,food_court,38,banquet_hall,29
141,field-wild,287,rice_paddy,29
163,glacier,232,mountain,29
317,staircase,143,fire_escape,29
296,schoolhouse,242,oast_house,29
47,bazaar-outdoor,316,stage-outdoor,29
283,residential_neighborhood,319,street,29
169,hangar-indoor,28,auto_factory,29
291,rope_bridge,57,boardwalk,29
285,restaurant_kitchen,203,kitchen,29
32,balcony-exterior,143,fire_escape,29
193,inn-outdoor,283,residential_neighborhood,29
8,apartment_building-outdoor,108,courthouse,29
259,patio,290,roof_garden,29
138,farm,104,corn_field,29
258,pasture,359,wheat_field,29
349,vineyard,345,vegetable_garden,29
275,racecourse,24,athletic_field-outdoor,29
146,flea_market-indoor,47,bazaar-outdoor,29
125,downtown,79,canal-urban,29
40,barn,173,hayfield,29
215,living_room,134,entrance_hall,29
192,industrial_area,213,library-outdoor,29
169,hangar-indoor,2,airport_terminal,29
187,ice_shelf,350,volcano,29
157,garage-outdoor,144,fire_station,29
193,inn-outdoor,144,fire_station,29
205,lake-natural,59,boathouse,29
321,supermarket,262,pharmacy,29
107,cottage,193,inn-outdoor,29
233,mountain_path,350,volcano,29
129,elevator-door,126,dressing_room,29
72,butchers_shop,285,restaurant_kitchen,29
324,swimming_hole,145,fishpond,29
262,pharmacy,321,supermarket,29
2,airport_terminal,135,escalator-indoor,29
181,hotel-outdoor,213,library-outdoor,29
261,pet_shop,128,drugstore,29
50,beauty_salon,241,nursing_home,29
197,japanese_garden,62,botanical_garden,29
115,department_store,2,airport_terminal,29
43,basement,196,jail_cell,29
91,church-outdoor,90,church-indoor,29
192,industrial_area,230,mosque-outdoor,29
353,water_park,294,sandbox,29
281,recreation_room,168,gymnasium-indoor,29
32,balcony-exterior,326,swimming_pool-outdoor,29
72,butchers_shop,321,supermarket,29
252,palace,200,kasbah,29
21,art_studio,269,playroom,29
231,motel,283,residential_neighborhood,29
252,palace,91,church-outdoor,29
300,shoe_shop,172,hardware_store,28
115,department_store,128,drugstore,28
181,hotel-outdoor,32,balcony-exterior,28
105,corral,351,volleyball_court-outdoor,28
343,utility_room,358,wet_bar,28
318,storage_room,43,basement,28
283,residential_neighborhood,175,highway,28
122,discotheque,54,beer_hall,28
245,office_building,108,courthouse,28
234,mountain_snowy,341,tundra,28
318,storage_room,60,bookstore,28
62,botanical_garden,249,orchard,28
200,kasbah,117,desert-vegetation,28
88,chemistry_lab,248,operating_room,28
48,beach,116,desert-sand,28
205,lake-natural,266,pier,28
22,artists_loft,121,dining_room,28
139,fastfood_restaurant,61,booth-indoor,28
237,museum-outdoor,330,temple-asia,28
117,desert-vegetation,341,tundra,28
364,zen_garden,333,topiary_garden,28
224,marsh,141,field-wild,28
121,dining_room,120,dining_hall,28
279,rainforest,141,field-wild,28
199,junkyard,257,parking_lot,28
245,office_building,178,hospital,28
362,yard,153,formal_garden,28
218,lock_chamber,229,moat-water,28
213,library-outdoor,237,museum-outdoor,28
314,stadium-soccer,42,baseball_field,28
238,music_studio,329,television_studio,28
247,oilrig,58,boat_deck,28
109,courtyard,32,balcony-exterior,28
348,village,200,kasbah,28
224,marsh,48,beach,28
187,ice_shelf,48,beach,28
349,vineyard,117,desert-vegetation,28
279,rainforest,36,bamboo_forest,28
173,hayfield,138,farm,28
22,artists_loft,134,entrance_hall,28
307,skyscraper,334,tower,28
145,fishpond,153,formal_garden,28
270,plaza,252,palace,28
242,oast_house,296,schoolhouse,28
225,martial_arts_gym,168,gymnasium-indoor,28
332,ticket_booth,263,phone_booth,28
45,bathroom,358,wet_bar,28
172,hardware_store,128,drugstore,28
44,basketball_court-indoor,35,ballroom,28
253,pantry,160,general_store-indoor,28
17,arena-rodeo,311,stable,28
151,forest_path,233,mountain_path,28
227,medina,200,kasbah,28
202,kindergarden_classroom,346,veterinarians_office,28
288,river,78,canal-natural,28
138,farm,349,vineyard,28
243,ocean,204,lagoon,28
102,conference_room,120,dining_hall,28
33,balcony-interior,63,bow_window-indoor,28
141,field-wild,258,pasture,28
329,television_studio,61,booth-indoor,28
120,dining_hall,54,beer_hall,28
220,mansion,296,schoolhouse,28
320,subway_station-platform,135,escalator-indoor,28
334,tower,91,church-outdoor,28
241,nursing_home,274,pub-indoor,28
60,bookstore,301,shopfront,28
196,jail_cell,69,burial_chamber,28
224,marsh,341,tundra,28
316,stage-outdoor,238,music_studio,28
104,corn_field,141,field-wild,28
86,cemetery,206,landfill,28
298,server_room,129,elevator-door,28
162,gift_shop,115,department_store,27
121,dining_room,134,entrance_hall,27
201,kennel-outdoor,166,greenhouse-outdoor,27
191,igloo,309,snowfield,27
230,mosque-outdoor,108,courthouse,27
79,canal-urban,59,boathouse,27
201,kennel-outdoor,196,jail_cell,27
232,mountain,73,butte,27
281,recreation_room,177,home_theater,27
108,courthouse,230,mosque-outdoor,27
299,shed,184,hunting_lodge-outdoor,27
66,bridge,291,rope_bridge,27
32,balcony-exterior,181,hotel-outdoor,27
116,desert-sand,309,snowfield,27
106,corridor,85,catacomb,27
145,fishpond,9,aquarium,27
201,kennel-outdoor,299,shed,27
197,japanese_garden,279,rainforest,27
280,reception,22,artists_loft,27
23,assembly_line,172,hardware_store,27
134,entrance_hall,22,artists_loft,27
80,candy_store,267,pizzeria,27
158,gas_station,161,general_store-outdoor,27
356,watering_hole,117,desert-vegetation,27
279,rainforest,249,orchard,27
293,runway,170,hangar-outdoor,27
258,pasture,209,lawn,27
126,dressing_room,96,clothing_store,27
92,classroom,102,conference_room,27
342,underwater-ocean_deep,206,landfill,27
243,ocean,186,ice_floe,27
182,hotel_room,124,dorm_room,27
140,field-cultivated,173,hayfield,27
37,bank_vault,298,server_room,27
263,phone_booth,332,ticket_booth,27
273,promenade,48,beach,27
0,airfield,170,hangar-outdoor,27
19,art_gallery,346,veterinarians_office,27
81,canyon,110,creek,27
49,beach_house,171,harbor,27
95,closet,253,pantry,27
210,lecture_room,235,movie_theater-indoor,27
145,fishpond,324,swimming_hole,27
262,pharmacy,56,biology_laboratory,27
193,inn-outdoor,181,hotel-outdoor,27
54,beer_hall,222,market-indoor,27
186,ice_floe,111,crevasse,27
196,jail_cell,131,elevator_shaft,27
73,butte,200,kasbah,27
362,yard,345,vegetable_garden,27
94,cliff,167,grotto,27
121,dining_room,176,home_office,27
255,parking_garage-indoor,29,auto_showroom,27
176,home_office,215,living_room,27
53,beer_garden,47,bazaar-outdoor,27
157,garage-outdoor,127,driveway,27
121,dining_room,358,wet_bar,27
109,courtyard,327,synagogue-outdoor,27
253,pantry,335,toyshop,27
259,patio,364,zen_garden,27
267,pizzeria,114,delicatessen,27
149,football_field,42,baseball_field,27
162,gift_shop,80,candy_store,27
32,balcony-exterior,132,embassy,27
41,barndoor,129,elevator-door,27
42,baseball_field,149,football_field,27
269,playroom,335,toyshop,27
187,ice_shelf,305,ski_slope,27
178,hospital,192,industrial_area,27
205,lake-natural,204,lagoon,27
201,kennel-outdoor,311,stable,27
94,cliff,232,mountain,27
360,wind_farm,306,sky,27
103,construction_site,206,landfill,27
205,lake-natural,356,watering_hole,27
91,church-outdoor,242,oast_house,27
335,toyshop,269,playroom,27
219,locker_room,95,closet,27
243,ocean,94,cliff,27
40,barn,242,oast_house,27
297,science_museum,133,engine_room,27
173,hayfield,349,vineyard,27
21,art_studio,22,artists_loft,27
219,locker_room,106,corridor,27
284,restaurant,274,pub-indoor,27
362,yard,283,residential_neighborhood,27
92,classroom,120,dining_hall,26
73,butte,118,desert_road,26
8,apartment_building-outdoor,327,synagogue-outdoor,26
304,ski_resort,309,snowfield,26
73,butte,232,mountain,26
3,alcove,90,church-indoor,26
80,candy_store,301,shopfront,26
28,auto_factory,264,physics_laboratory,26
63,bow_window-indoor,134,entrance_hall,26
184,hunting_lodge-outdoor,40,barn,26
309,snowfield,304,ski_resort,26
221,manufactured_home,184,hunting_lodge-outdoor,26
110,creek,197,japanese_garden,26
334,tower,354,water_tower,26
121,dining_room,203,kitchen,26
307,skyscraper,230,mosque-outdoor,26
359,wheat_field,36,bamboo_forest,26
113,dam,347,viaduct,26
197,japanese_garden,251,pagoda,26
102,conference_room,92,classroom,26
182,hotel_room,55,berth,26
255,parking_garage-indoor,2,airport_terminal,26
288,river,59,boathouse,26
264,physics_laboratory,56,biology_laboratory,26
306,sky,350,volcano,26
315,stage-indoor,235,movie_theater-indoor,26
173,hayfield,341,tundra,26
220,mansion,184,hunting_lodge-outdoor,26
197,japanese_garden,110,creek,26
80,candy_store,172,hardware_store,26
335,toyshop,172,hardware_store,26
312,stadium-baseball,149,football_field,26
251,pagoda,230,mosque-outdoor,26
97,coast,171,harbor,26
124,dorm_room,55,berth,26
148,food_court,2,airport_terminal,26
226,mausoleum,123,doorway-outdoor,26
306,sky,48,beach,26
192,industrial_area,103,construction_site,26
262,pharmacy,172,hardware_store,26
214,lighthouse,194,islet,26
303,shower,295,sauna,26
321,supermarket,137,fabric_store,26
172,hardware_store,115,department_store,26
38,banquet_hall,54,beer_hall,26
24,athletic_field-outdoor,42,baseball_field,26
110,creek,167,grotto,26
99,coffee_shop,301,shopfront,26
344,valley,30,badlands,26
233,mountain_path,151,forest_path,26
77,campus,254,park,26
192,industrial_area,171,harbor,26
53,beer_garden,265,picnic_area,26
217,lobby,331,throne_room,26
361,windmill,7,amusement_park,26
23,assembly_line,264,physics_laboratory,26
362,yard,333,topiary_garden,26
130,elevator_lobby,280,reception,26
214,lighthouse,306,sky,26
207,landing_deck,174,heliport,26
134,entrance_hall,130,elevator_lobby,26
192,industrial_area,283,residential_neighborhood,26
32,balcony-exterior,193,inn-outdoor,26
48,beach,309,snowfield,26
143,fire_escape,317,staircase,26
103,construction_site,125,downtown,26
228,mezzanine,135,escalator-indoor,25
131,elevator_shaft,317,staircase,25
176,home_office,121,dining_room,25
295,sauna,303,shower,25
57,boardwalk,291,rope_bridge,25
221,manufactured_home,49,beach_house,25
129,elevator-door,37,bank_vault,25
335,toyshop,162,gift_shop,25
103,construction_site,192,industrial_area,25
191,igloo,189,ice_skating_rink-outdoor,25
223,market-outdoor,222,market-indoor,25
152,forest_road,118,desert_road,25
119,diner-outdoor,332,ticket_booth,25
98,cockpit,82,car_interior,25
176,home_office,212,library-indoor,25
128,drugstore,301,shopfront,25
248,operating_room,264,physics_laboratory,25
214,lighthouse,334,tower,25
345,vegetable_garden,141,field-wild,25
121,dining_room,22,artists_loft,25
60,bookstore,160,general_store-indoor,25
252,palace,237,museum-outdoor,25
100,computer_room,102,conference_room,25
359,wheat_field,173,hayfield,25
114,delicatessen,80,candy_store,25
26,attic,22,artists_loft,25
318,storage_room,172,hardware_store,25
145,fishpond,110,creek,25
237,museum-outdoor,170,hangar-outdoor,25
226,mausoleum,108,courthouse,25
8,apartment_building-outdoor,67,building_facade,25
218,lock_chamber,59,boathouse,25
289,rock_arch,94,cliff,25
231,motel,213,library-outdoor,25
56,biology_laboratory,285,restaurant_kitchen,25
253,pantry,358,wet_bar,25
328,television_room,124,dorm_room,25
300,shoe_shop,115,department_store,25
49,beach_house,213,library-outdoor,25
121,dining_room,328,television_room,25
8,apartment_building-outdoor,307,skyscraper,25
273,promenade,218,lock_chamber,25
238,music_studio,100,computer_room,25
333,topiary_garden,283,residential_neighborhood,25
158,gas_station,192,industrial_area,25
357,wave,186,ice_floe,25
149,football_field,310,soccer_field,25
335,toyshop,253,pantry,25
124,dorm_room,240,nursery,25
56,biology_laboratory,92,classroom,25
41,barndoor,74,cabin-outdoor,25
311,stable,346,veterinarians_office,25
75,cafeteria,286,restaurant_patio,25
319,street,283,residential_neighborhood,25
94,cliff,81,canyon,25
288,river,224,marsh,25
151,forest_path,110,creek,25
221,manufactured_home,213,library-outdoor,25
257,parking_lot,144,fire_station,25
233,mountain_path,206,landfill,25
309,snowfield,163,glacier,25
324,swimming_hole,271,pond,25
354,water_tower,192,industrial_area,25
17,arena-rodeo,351,volleyball_court-outdoor,25
353,water_park,277,raft,25
150,forest-broadleaf,249,orchard,25
286,restaurant_patio,47,bazaar-outdoor,25
71,bus_station-indoor,337,train_station-platform,25
63,bow_window-indoor,22,artists_loft,25
128,drugstore,160,general_store-indoor,25
184,hunting_lodge-outdoor,339,tree_house,25
3,alcove,134,entrance_hall,25
139,fastfood_restaurant,161,general_store-outdoor,25
86,cemetery,292,ruin,25
60,bookstore,321,supermarket,25
345,vegetable_garden,249,orchard,25
233,mountain_path,232,mountain,25
187,ice_shelf,234,mountain_snowy,25
183,house,49,beach_house,25
250,orchestra_pit,122,discotheque,25
216,loading_dock,123,doorway-outdoor,25
140,field-cultivated,341,tundra,25
91,church-outdoor,252,palace,25
363,youth_hostel,352,waiting_room,25
160,general_store-indoor,321,supermarket,25
130,elevator_lobby,219,locker_room,25
12,arch,10,aqueduct,24
21,art_studio,264,physics_laboratory,24
49,beach_house,32,balcony-exterior,24
48,beach,194,islet,24
127,driveway,191,igloo,24
119,diner-outdoor,181,hotel-outdoor,24
221,manufactured_home,296,schoolhouse,24
149,football_field,313,stadium-football,24
110,creek,145,fishpond,24
252,palace,220,mansion,24
221,manufactured_home,272,porch,24
200,kasbah,230,mosque-outdoor,24
266,pier,59,boathouse,24
282,repair_shop,168,gymnasium-indoor,24
153,formal_garden,364,zen_garden,24
331,throne_room,134,entrance_hall,24
280,reception,217,lobby,24
297,science_museum,122,discotheque,24
123,doorway-outdoor,327,synagogue-outdoor,24
258,pasture,349,vineyard,24
211,legislative_chamber,102,conference_room,24
184,hunting_lodge-outdoor,296,schoolhouse,24
48,beach,186,ice_floe,24
243,ocean,171,harbor,24
257,parking_lot,255,parking_garage-indoor,24
73,butte,116,desert-sand,24
11,arcade,47,bazaar-outdoor,24
